Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
620120,5,590265,31536000,752.56,,,,,,
590265,5,575030,31536000,12740.8,,,,,,
590265,5,621924,31536000,1592.1,,,,,,
510031,5,653390,31536000,724.17,,,,,,
552988,5,653390,31536000,10042.3,,,,,,
653390,5,567195,31536000,127.56,,,,,,
653390,5,527449,31536000,358.62,,,,,,
653390,5,459381,31536000,431.14,,,,,,
653390,5,595298,31536000,1064.83,,,,,,
653390,5,466907,31536000,99.86,,,,,,
653390,5,606730,31536000,509.25,,,,,,
653390,5,589943,31536000,890.84,,,,,,
653390,5,577992,31536000,336.03,,,,,,
653390,5,537281,31536000,548.16,,,,,,
653390,5,523927,31536000,948.67,,,,,,
653390,5,580426,31536000,415.63,,,,,,
653390,5,595581,31536000,331.71,,,,,,
653390,5,616315,31536000,113.71,,,,,,
653390,5,642329,31536000,251.39,,,,,,
653390,5,503701,31536000,1492.32,,,,,,
653390,5,571970,31536000,164.8,,,,,,
653390,5,473173,31536000,1763.26,,,,,,
653390,5,620120,31536000,31.08,,,,,,
653390,5,621924,31536000,2228.22,,,,,,
510031,5,573870,31536000,356.61,,,,,,
552988,5,573870,31536000,3019.34,,,,,,
573870,5,527449,31536000,241.38,,,,,,
573870,5,459381,31536000,620.7,,,,,,
573870,5,595298,31536000,414.28,,,,,,
573870,5,466907,31536000,257.91,,,,,,
573870,5,577992,31536000,1416.17,,,,,,
573870,5,537281,31536000,20.72,,,,,,
573870,5,523927,31536000,639.76,,,,,,
573870,5,580426,31536000,99.74,,,,,,
573870,5,595581,31536000,481.03,,,,,,
573870,5,616315,31536000,435.73,,,,,,
573870,5,642329,31536000,184.64,,,,,,
573870,5,503701,31536000,746.46,,,,,,
573870,5,632961,31536000,274.71,,,,,,
573870,5,473173,31536000,415.5,,,,,,
573870,5,620120,31536000,351.06,,,,,,
573870,5,575030,31536000,1170.2,,,,,,
645210,5,630626,31536000,4792.16,,,,,,
510031,5,645210,31536000,437.54,,,,,,
552988,5,645210,31536000,29973.6,,,,,,
645210,5,527449,31536000,278.77,,,,,,
645210,5,459381,31536000,713.63,,,,,,
645210,5,595298,31536000,1592.06,,,,,,
645210,5,466907,31536000,550.46,,,,,,
645210,5,589943,31536000,355.15,,,,,,
645210,5,577992,31536000,157.68,,,,,,
645210,5,537281,31536000,418.13,,,,,,
645210,5,523927,31536000,1223.88,,,,,,
645210,5,580426,31536000,37.94,,,,,,
645210,5,595581,31536000,311.95,,,,,,
645210,5,616315,31536000,2090.93,,,,,,
645210,5,642329,31536000,408.57,,,,,,
645210,5,503701,31536000,1135.98,,,,,,
645210,5,632961,31536000,1024.9,,,,,,
645210,5,473173,31536000,427.59,,,,,,
645210,5,620120,31536000,1480.23,,,,,,
645210,5,575030,31536000,6687.72,,,,,,
639051,5,630626,31536000,9218.86,,,,,,
510031,5,639051,31536000,8012.8,,,,,,
552988,5,639051,31536000,196567,,,,,,
639051,5,567195,31536000,13536,,,,,,
639051,5,527449,31536000,131.53,,,,,,
639051,5,459381,31536000,504.52,,,,,,
639051,5,595298,31536000,363.71,,,,,,
639051,5,466907,31536000,628.37,,,,,,
639051,5,589943,31536000,3250.02,,,,,,
639051,5,577992,31536000,3604.06,,,,,,
639051,5,537281,31536000,74.73,,,,,,
639051,5,580426,31536000,1281.5,,,,,,
639051,5,595581,31536000,4821.65,,,,,,
639051,5,642329,31536000,3029.73,,,,,,
639051,5,503701,31536000,1839.38,,,,,,
639051,5,473173,31536000,2175.3,,,,,,
639051,5,620120,31536000,47680,,,,,,
639051,5,575030,31536000,11164.1,,,,,,
582851,5,640784,31536000,339.98,,,,,,
582851,5,630626,31536000,5865.03,,,,,,
582851,5,536346,31536000,1010.5,,,,,,
582851,5,520660,31536000,1548.47,,,,,,
552988,5,582851,31536000,18671.5,,,,,,
582851,5,567195,31536000,2519.64,,,,,,
582851,5,527449,31536000,59.25,,,,,,
582851,5,459381,31536000,592.99,,,,,,
582851,5,595298,31536000,918.16,,,,,,
582851,5,466907,31536000,274.5,,,,,,
582851,5,589943,31536000,1765.12,,,,,,
582851,5,577992,31536000,26.02,,,,,,
582851,5,537281,31536000,687.27,,,,,,
582851,5,580426,31536000,674.77,,,,,,
582851,5,595581,31536000,1318.01,,,,,,
582851,5,642329,31536000,650.69,,,,,,
582851,5,503701,31536000,1331.52,,,,,,
582851,5,644226,31536000,127.16,,,,,,
582851,5,632961,31536000,629.85,,,,,,
582851,5,473173,31536000,945.16,,,,,,
582851,5,620120,31536000,4056.11,,,,,,
582851,5,575030,31536000,3336.95,,,,,,
541017,5,503218,31536000,823.05,,,,,,
541017,5,630626,31536000,3583.08,,,,,,
541017,5,536346,31536000,21.36,,,,,,
510031,5,541017,31536000,289.46,,,,,,
541017,5,520660,31536000,2432,,,,,,
552988,5,541017,31536000,28827.5,,,,,,
541017,5,567195,31536000,6094.45,,,,,,
541017,5,527449,31536000,276.94,,,,,,
541017,5,459381,31536000,635.57,,,,,,
541017,5,595298,31536000,3947.64,,,,,,
541017,5,466907,31536000,820.82,,,,,,
541017,5,606730,31536000,729.14,,,,,,
541017,5,589943,31536000,3067.24,,,,,,
541017,5,577992,31536000,195.49,,,,,,
541017,5,523927,31536000,1935.69,,,,,,
541017,5,595581,31536000,3866.28,,,,,,
541017,5,616315,31536000,3532.11,,,,,,
541017,5,642329,31536000,484.08,,,,,,
541017,5,571970,31536000,180.92,,,,,,
541017,5,644226,31536000,1529.05,,,,,,
541017,5,632961,31536000,431.03,,,,,,
541017,5,473173,31536000,642.78,,,,,,
541017,5,620120,31536000,3517.98,,,,,,
541017,5,575030,31536000,8084.37,,,,,,
541017,5,621924,31536000,1292.87,,,,,,
563211,5,630626,31536000,4267.76,,,,,,
563211,5,536346,31536000,464.86,,,,,,
510031,5,563211,31536000,2700.9,,,,,,
552988,5,563211,31536000,33865,,,,,,
563211,5,567195,31536000,5301.34,,,,,,
563211,5,527449,31536000,96.34,,,,,,
563211,5,459381,31536000,325.71,,,,,,
563211,5,595298,31536000,2348.19,,,,,,
563211,5,466907,31536000,801.11,,,,,,
563211,5,589943,31536000,1121.43,,,,,,
563211,5,577992,31536000,2947.72,,,,,,
563211,5,537281,31536000,855.53,,,,,,
563211,5,523927,31536000,2739.3,,,,,,
563211,5,580426,31536000,908.48,,,,,,
563211,5,595581,31536000,820.14,,,,,,
563211,5,642329,31536000,1218.25,,,,,,
563211,5,503701,31536000,2401.99,,,,,,
563211,5,644226,31536000,286.6,,,,,,
563211,5,632961,31536000,212.56,,,,,,
563211,5,473173,31536000,2758.33,,,,,,
563211,5,620120,31536000,6505.41,,,,,,
563211,5,575030,31536000,855.88,,,,,,
527597,5,640784,31536000,440.68,,,,,,
527597,5,630626,31536000,3860.15,,,,,,
527597,5,536346,31536000,401.15,,,,,,
527597,5,520660,31536000,1609.38,,,,,,
552988,5,527597,31536000,18210.2,,,,,,
527597,5,567195,31536000,2346.63,,,,,,
527597,5,527449,31536000,202.12,,,,,,
527597,5,459381,31536000,680.91,,,,,,
527597,5,595298,31536000,548.87,,,,,,
527597,5,466907,31536000,755.8,,,,,,
527597,5,577992,31536000,273.8,,,,,,
527597,5,537281,31536000,385.1,,,,,,
527597,5,523927,31536000,406.02,,,,,,
527597,5,580426,31536000,167.01,,,,,,
527597,5,595581,31536000,352.52,,,,,,
527597,5,642329,31536000,412.29,,,,,,
527597,5,503701,31536000,761.27,,,,,,
527597,5,644226,31536000,981.94,,,,,,
527597,5,632961,31536000,207.22,,,,,,
527597,5,473173,31536000,820.07,,,,,,
527597,5,620120,31536000,1277.46,,,,,,
527597,5,621924,31536000,273.83,,,,,,
